id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_single_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_single Arm,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_handstand_push_on_chair,Handstand Push on Chair,shoulder,shoulder_overhead,handstand,"shoulders,triceps",Shoulders,True
ea_hold_the_world_med_ball_chest_press,Hold the World Med Ball Chest Press,shoulder,shoulder_pressing,chest press,,Chest,True
ea_incline_bench_cable_fly,Incline Bench Cable Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_incline_diamond_push_up_on_bench,Incline Diamond Push Up on Bench,shoulder,shoulder_pressing,push up,"triceps,chest",Triceps,True
ea_incline_lateral_raises_dumbbell,Incline Lateral Raises Dumbbell,shoulder,shoulder_abduction,lateral raises,shoulders,Shoulders,True
ea_incline_push_ups_on_chair,Incline Push Ups on Chair,shoulder,shoulder_pressing,push ups,triceps,Triceps,True
ea_incline_push_up_on_box,Incline Push-up (on Box),shoulder,shoulder_pressing,push up,chest,Chest,True
ea_iso_lateral_shoulder_press_alternate_arms,Iso Lateral Shoulder Press Alternate Arms,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_iso_lateral_shoulder_press_both_arms,Iso Lateral Shoulder Press Both Arms,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_iso_lateral_shoulder_press_single_arm,Iso Lateral Shoulder Press Single Arm,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_jump_rope_face_pull,Jump Rope Face Pull,shoulder,shoulder_abduction,face pull,"traps,shoulders",Shoulders,True
ea_kettlebell_front_raise,Kettlebell Front Raise,shoulder,shoulder_abduction,front raise,,Shoulders,True
ea_kettlebell_half_kneeling_shoulder_press,Kettlebell Half Kneeling Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_kettlebell_kneeling_one_arm_shoulder_press,Kettlebell Kneeling One Arm Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_kettlebell_long_lever_lateral_raise,Kettlebell Long Lever Lateral Raise,shoulder,shoulder_abduction,lateral raise,,Shoulders,True
ea_kettlebell_pullover,Kettlebell Pullover,shoulder,shoulder_overhead_pull,pullover,,Back,True
ea_kettlebell_rear_delt_row,Kettlebell Rear Delt Row,shoulder,shoulder_abduction,rear delt,,Shoulders,True
ea_kettlebell_seesaw_press,Kettlebell Seesaw Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_kettlebell_single_arm_chest_fly,Kettlebell Single Arm Chest Fly,shoulder,shoulder_abduction,fly,,Chest,True
ea_kettlebell_single_arm_clean_and_press,Kettlebell Single Arm Clean and Press,shoulder,shoulder_pressing,press,"shoulders,quads,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_single_arm_lateral_raise,Kettlebell Single Arm Lateral Raise,shoulder,shoulder_abduction,lateral raise,,Shoulders,True
ea_kettlebell_single_arm_rear_delt_fly,Kettlebell Single Arm Rear Delt Fly,shoulder,shoulder_abduction,rear delt,,Shoulders,True
ea_kettlebell_single_leg_glute_bridge_pullover,Kettlebell Single Leg Glute Bridge Pullover,shoulder,shoulder_overhead_pull,pullover,"glutes,chest",Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_situp_press,Kettlebell Situp Press,shoulder,shoulder_pressing,press,"core,shoulders",Abdominals,True
ea_kettlebell_snatch,Kettlebell Snatch,shoulder,shoulder_overhead,snatch,,Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_standing_bottoms_up_one_arm_shoulder_press,Kettlebell Standing Bottoms-up One Arm Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_kettlebell_strict_press,Kettlebell Strict Press,shoulder,shoulder_pressing,press,shoulders,Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_upright_row,Kettlebell Upright Row,shoulder,shoulder_abduction,upright row,,Shoulders,True
ea_kipping_handstand_push_up,Kipping Handstand Push-up,shoulder,shoulder_overhead,handstand,,Calisthenics-Cardio-Plyo-Functional,True
ea_kipping_pull_up,Kipping Pull Up,shoulder,shoulder_overhead_pull,pull up,,Back,True
ea_kneeling_push_up,Kneeling Push-up,shoulder,shoulder_pressing,push up,,Chest,True
ea_landmine_alternating_lunge_to_chest_press,Landmine Alternating Lunge to Chest Press,shoulder,shoulder_pressing,chest press,,Calisthenics-Cardio-Plyo-Functional,True
ea_landmine_alternating_single_arm_press,Landmine Alternating Single Arm Press,shoulder,shoulder_pressing,press,,Shoulders,True
ea_landmine_chest_press,Landmine Chest Press,shoulder,shoulder_pressing,chest press,"chest,shoulders",Chest,True
ea_landmine_half_kneeling_single_arm_overhead_press,Landmine Half Kneeling Single Arm Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_kneeling_alternating_overhead_press,Landmine Kneeling Alternating Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_kneeling_overhead_press,Landmine Kneeling Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_lateral_raise,Landmine Lateral Raise,shoulder,shoulder_abduction,lateral raise,,Shoulders,True
ea_landmine_lunge_to_overhead_press,Landmine Lunge to Overhead Press,shoulder,shoulder_overhead,overhead,,Legs,True
ea_landmine_overhead_press,Landmine Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_rotational_lift_to_press,Landmine Rotational Lift to Press,shoulder,shoulder_pressing,press,,Calisthenics-Cardio-Plyo-Functional,True
ea_landmine_seated_alternating_overhead_press,Landmine Seated Alternating Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_seated_overhead_press,Landmine Seated Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_seated_single_arm_overhead_press,Landmine Seated Single Arm Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_landmine_single_arm_push_press,Landmine Single Arm Push Press,shoulder,shoulder_overhead,push press,,Shoulders,True
ea_landmine_single_arm_staggered_overhead_press,Landmine Single Arm Staggered Overhead Press,shoulder,shoulder_overhead,overhead,,Shoulders,True
ea_lateral_raise_bodyweight,Lateral Raise Bodyweight,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_lateral_raise_to_shoulder_press_resistance_band_cable,Lateral Raise to Shoulder Press Resistance Band Cable,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_lateral_raises_dumbbell,Lateral Raises Dumbbell,shoulder,shoulder_abduction,lateral raises,shoulders,Shoulders,True
ea_lateral_raises_dumbbell_seated_with_swing,Lateral Raises Dumbbell Seated with Swing,shoulder,shoulder_abduction,lateral raises,shoulders,Shoulders,True
ea_lateral_raises_on_cable_machine,Lateral Raises on Cable Machine,shoulder,shoulder_abduction,lateral raises,shoulders,Shoulders,True
ea_laying_lateral_raise,Laying Lateral Raise,shoulder,shoulder_abduction,lateral raise,,Shoulders,True
ea_leaning_dumbbell_lateral_raise,Leaning Dumbbell Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_low_cable_overhead_flyes,Low Cable Overhead Flyes,shoulder,shoulder_overhead,overhead,shoulders,Shoulders,True
ea_lying_lateral_raises_bodyweight,Lying Lateral Raises Bodyweight,shoulder,shoulder_abduction,lateral raises,shoulders,Shoulders,True
ea_machine_chest_press_decline,Machine Chest Press Decline,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_machine_chest_press_incline,Machine Chest Press Incline,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_machine_fly,Machine Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_machine_lateral_raise,Machine Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_military_press_bodyweight,Military Press Bodyweight,shoulder,shoulder_overhead,military,shoulders,Shoulders,True
ea_modified_hindu_push_up,Modified Hindu Push Up,shoulder,shoulder_pressing,push up,"chest,shoulders,triceps",Yoga,True
ea_normal_push_up,Normal Push-up,shoulder,shoulder_pressing,push up,chest,Chest,True
ea_one_arm_push_up,One Arm Push Up,shoulder,shoulder_pressing,push up,,Chest,True
ea_one_arm_reverse_dumbbell_fly,One Arm Reverse Dumbbell Fly,shoulder,shoulder_abduction,fly,shoulders,Shoulders,True
ea_overhead_extension_resistance_band_both_arms,Overhead Extension Resistance Band Both Arms,shoulder,shoulder_overhead,overhead,triceps,Triceps,True
ea_overhead_med_ball_throw,Overhead Med Ball Throw,shoulder,shoulder_overhead,overhead,,Calisthenics-Cardio-Plyo-Functional,True
ea_overhead_triceps_stretch_side_angle,Overhead Triceps Stretch Side Angle,shoulder,shoulder_overhead,overhead,triceps,Stretching - Mobility,True
ea_pec_deck_fly_machine,Pec Deck Fly Machine,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_pec_deck_fly_machine_flies,Pec Deck Fly Machine Flies,shoulder,shoulder_abduction,fly,,Chest,True
ea_pike_alternating_opposite_hip_taps,Pike Alternating Opposite Hip Taps,shoulder,shoulder_overhead,pike,,Calisthenics-Cardio-Plyo-Functional,True
ea_pike_individual_alternating_arm_reaches,Pike Individual Alternating Arm Reaches,shoulder,shoulder_overhead,pike,,Calisthenics-Cardio-Plyo-Functional,True
